!!SBtab TableType='Proteomaps' Organism='eco' DefaultProteinLength='350' ProteinURL='www.genome.jp/dbget-bin/www_bget?eco:'
!Protein:Identifier	!Abundance:[original]	!Abundance:[ppm]	!SizeWeightedAbundance:[original]	!SizeWeightedAbundance:[ppm]	!Protein:Size	!Protein:Name	!Identifiers:kegg.orthology	!Pathway
b1502	0.0	0.0	0.0	0.0				
b1503	0.0	0.0	0.0	0.0				
b1504	0.0	0.0	0.0	0.0				
b1571	60.0	5.74021838087	21000.0	7.35224668263				
b1572	5.0	0.478351531739	1750.0	0.612687223553				
b1576	0.0	0.0	0.0	0.0				
b1539	2514.0	240.515150158	623472.0	218.281902082	248.0	ydfG	K16066	Pyrimidine metabolism
b1540	222.0	21.2388080092	77700.0	27.2033127257				
b1542	12.0	1.14804367617	4200.0	1.47044933653				
b1549	4.0	0.382681225391	1400.0	0.490149778842				
b1555	0.0	0.0	0.0	0.0				
b1560	0.0	0.0	0.0	0.0				
b1565	0.0	0.0	0.0	0.0				
b1541	334.0	31.9538823202	116900.0	40.9275065333				
b1614	1163.0	111.264566282	407050.0	142.511048198				
b1607	175.0	16.7423036109	61250.0	21.4440528243				
b1598	79.0	7.55795420148	21567.0	7.55075734306	273.0	ydgD	K04775	Peptidases
b1604	2263.0	216.501903265	792050.0	277.30223738				
b1605	24.0	2.29608735235	8400.0	2.94089867305		ydgI	K03758	Transport
b1624	276.0	26.405004552	96600.0	33.8203347401				
b1626	85.0	8.13197603956	29750.0	10.4156828004				
b4601	0.0	0.0	0.0	0.0				
b1659	73.0	6.98393236339	25550.0	8.94523346387				
b1660	195.0	18.6557097378	68250.0	23.8948017186				
b1647	541.0	51.7576357342	189350.0	66.2927575884				
b1643	140.0	13.3938428887	49000.0	17.1552422595				
b1644	44.0	4.2094934793	15400.0	5.39164756726				
b1645	3.0	0.287010919043	1050.0	0.367612334132				
b1648	42.0	4.01815286661	14700.0	5.14657267784				
b1655	158.0	15.115908403	55300.0	19.3609162643				
b1657	139.0	13.2981725823	54071.0	18.9306347798	389.0	ydhP	K08156	Transport
b1664	1052.0	100.645162278	368200.0	128.909391835				
b1667	1249.0	119.492212628	437150.0	153.049268443				
b1668	0.0	0.0	0.0	0.0				
b1669	0.0	0.0	0.0	0.0				
b1670	0.0	0.0	0.0	0.0		ydhU	K08354	Transport
b1673	0.0	0.0	0.0	0.0				
b1672	0.0	0.0	0.0	0.0				
b1671	1.0	0.0956703063478	350.0	0.122537444711				
b1674	0.0	0.0	0.0	0.0				
b1675	690.0	66.01251138	241500.0	84.5508368503				
b1692	0.0	0.0	0.0	0.0	288.0	ydiB	K05887	Amino acid metabolism
b1705	54.0	5.16619654278	18900.0	6.61702201437				
b1694	2.0	0.191340612696	700.0	0.245074889421				
b1685	202.0	19.3254018823	70700.0	24.7525638315				
b1686	914.0	87.4426600019	319900.0	111.999224465				
b1687	620.0	59.3155899356	217000.0	75.9732157205				
b1688	210.0	20.090764333	73500.0	25.7328633892				
b1689	0.0	0.0	0.0	0.0				
b1690	0.0	0.0	0.0	0.0				
b1691	0.0	0.0	0.0	0.0				
b1695	17.0	1.62639520791	5950.0	2.08313656008				
b1696	24.0	2.29608735235	8400.0	2.94089867305				
b1697	0.0	0.0	0.0	0.0				
b1698	4.0	0.382681225391	1400.0	0.490149778842				
b1699	0.0	0.0	0.0	0.0		ydiS	K00313	Other enzymes
b1700	0.0	0.0	0.0	0.0				
b1706	153.0	14.6375568712	53550.0	18.7482290407				
b1707	16.0	1.53072490156	5600.0	1.96059911537				
b1722	117.0	11.1934258427	40950.0	14.3368810311				
b1724	52.0	4.97485593009	18200.0	6.37194712495				
b1765	2179.0	208.465597532	762650.0	267.009092024				
b1769	0.0	0.0	0.0	0.0	475.0	ydjE	K08369	Transport
b1770	190.0	18.1773582061	66500.0	23.282114495				
b1771	15.0	1.43505459522	5250.0	1.83806167066		ydjG	K18471	Other central metabolism enzymes
b1772	0.0	0.0	0.0	0.0				
b1773	17.0	1.62639520791	5950.0	2.08313656008				
b1774	2.0	0.191340612696	700.0	0.245074889421				
b1775	0.0	0.0	0.0	0.0	459.0	ydjK	K08369	Transport
b1776	3.0	0.287010919043	1050.0	0.367612334132				
b1728	43.0	4.11382317296	15050.0	5.26911012255				
b1729	6346.0	607.123764083	2221100.0	777.622624133				
b1730	0.0	0.0	0.0	0.0				
b1750	0.0	0.0	0.0	0.0				
b1751	8.0	0.765362450782	2800.0	0.980299557684				
b1752	5.0	0.478351531739	1750.0	0.612687223553				
b1777	1728.0	165.318289369	604800.0	211.74470446				
b1780	1091.0	104.376304225	320754.0	112.298215831	294.0	yeaD	K01792	Glycolysis
b1781	113.0	10.8107446173	39550.0	13.8467312523				
b1783	5.0	0.478351531739	1750.0	0.612687223553				
b1784	0.0	0.0	0.0	0.0				
b1785	0.0	0.0	0.0	0.0				
b1786	19.0	1.81773582061	6650.0	2.3282114495				
b1787	648.0	61.9943585134	226800.0	79.4042641724				
b1789	38.0	3.63547164122	13300.0	4.656422899				
b1790	33.0	3.15712010948	11550.0	4.04373567545				
b1791	8.0	0.765362450782	3144.0	1.10073636049	393.0	yeaN	K03449	Transport
b1792	163.0	15.5942599347	57050.0	19.9736034878				
b1794	99.0	9.47136032843	33759.0	11.8192617028	341.0	yeaP	K13069	Other enzymes
b1795	975.0	93.2785486891	341250.0	119.474008593				
b1797	0.0	0.0	0.0	0.0				
b1801	0.0	0.0	0.0	0.0				
b1802	0.0	0.0	0.0	0.0	350	yeaW	K00517	Cofactor biosynthesis
b1803	0.0	0.0	0.0	0.0				
b1806	257.0	24.5872687314	89950.0	31.4921232906				
b1807	606.0	57.9762056468	212100.0	74.2576914946		tsaB	K14742	Transfer RNA biogenesis
b1856	569.0	54.4364043119	199150.0	69.7238060403		mepM	K01417	Other enzymes
b1862	0.0	0.0	0.0	0.0				
b1864	9115.0	872.03484236	3190250.0	1116.92880854				
b1846	81.0	7.74929481417	28350.0	9.92553302155				
b1847	129.0	12.3414695189	45150.0	15.8073303677				
b1848	810.0	77.4929481417	283500.0	99.2553302155				
b1853	169.0	16.1682817728	59150.0	20.7088281561				
b1821	43.0	4.11382317296	15050.0	5.26911012255				
b1825	936.0	89.5474067415	327600.0	114.695048249				
b1828	0.0	0.0	0.0	0.0	494.0	yebQ	K08169	Transport
b1832	2309.0	220.902737357	808150.0	282.938959837				
b1833	22.0	2.10474673965	7700.0	2.69582378363				
b1834	44.0	4.2094934793	15400.0	5.39164756726				
b1836	15.0	1.43505459522	5250.0	1.83806167066				
b1837	84.0	8.03630573322	29400.0	10.2931453557				
b1839	1988.0	190.192569019	695800.0	243.604440085				
b1840	103.0	9.85404155382	36050.0	12.6213568052		yebZ	K07245	Transport
b1908	527.0	50.4182514453	184450.0	64.5772333624				
b1917	1294.0	123.797376414	323500.0	113.259609611	250.0	yecC	K10010	Transport
b1867	506.0	48.409175012	177100.0	62.0039470235				
b1868	35.0	3.34846072217	12250.0	4.28881056487				
b1915	4682.0	447.92837432	1638700.0	573.720316135				
b1906	57.0	5.45320746182	19950.0	6.9846343485				
b4537	1143.0	109.351160156	400050.0	140.060299304				
b1875	227.0	21.717159541	79450.0	27.8159999493				
b1869	303.0	28.9881028234	106050.0	37.1288457473				
b1904	3.0	0.287010919043	1050.0	0.367612334132				
b1918	522.0	49.9398999136	115884.0	40.5717978367	222.0	yecS	K10009	Transport
b1877	0.0	0.0	0.0	0.0				
b1959	1.0	0.0956703063478	350.0	0.122537444711				
b1928	2889.0	276.391515039	1011150.0	354.010677769				
b1929	627.0	59.9852820801	219450.0	76.8309778335				
b1930	1200.0	114.804367617	420000.0	147.044933653				
b1958	188.0	17.9860175934	65800.0	23.0370396056				
b1962	85.0	8.13197603956	29750.0	10.4156828004				
b1931	0.0	0.0	0.0	0.0				
b1932	18.0	1.72206551426	6300.0	2.20567400479	350	yedL	K03829	Other enzymes
b1955	5.0	0.478351531739	1355.0	0.474394964522	271.0	yedP	K07026	Carbohydrate metabolism
b1956	23.0	2.200417046	8050.0	2.81836122834				
b1963	378.0	36.1633757995	132300.0	46.3191541006				
b1968	30.0	2.87010919043	13560.0	4.74745071507	452.0	yedV	K02484	Two-component system
b1969	110.0	10.5237336983	24530.0	8.58812433928	223.0	yedW	K02483	Two-component system
b1971	6.0	0.574021838087	2100.0	0.735224668263		yedY	K07147	Other enzymes
b1972	0.0	0.0	0.0	0.0				
b2008	18.0	1.72206551426	6300.0	2.20567400479				
b2012	6555.0	627.11885811	2294250.0	803.232950077				
b2013	785.0	75.101190483	274750.0	96.1918940978				
b2014	4030.0	385.551334582	1410500.0	493.825902183				
b1978	0.0	0.0	0.0	0.0				
b1983	2731.0	261.275606636	955850.0	334.649761504				
b1985	7.0	0.669692144435	2450.0	0.857762112974				
b2001	0.0	0.0	0.0	0.0				
b2002	0.0	0.0	0.0	0.0				
b2003	0.0	0.0	0.0	0.0				
b2004	0.0	0.0	0.0	0.0				
b2005	0.0	0.0	0.0	0.0				
b2007	8581.0	820.94689877	3003350.0	1051.49381306				
b2015	0.0	0.0	0.0	0.0				
b2016	675.0	64.5774567848	236250.0	82.7127751796				
b2017	748.0	71.5613891482	261800.0	91.6580086435				
b2069	110.0	10.5237336983	49500.0	17.3302957519	450.0	yegD	K04046	Chaperones and folding catalysts
b2067	2.0	0.191340612696	700.0	0.245074889421				
b2063	133.0	12.7241507443	46550.0	16.2974801465				
b2070	0.0	0.0	0.0	0.0				
b2071	17.0	1.62639520791	5950.0	2.08313656008				
b2072	0.0	0.0	0.0	0.0				
b2073	0.0	0.0	0.0	0.0				
b2080	10.0	0.956703063478	3500.0	1.22537444711				
b2081	1386.0	132.599044598	627858.0	219.817471317	453.0	yegQ	K08303	Peptidases
b2085	20.0	1.91340612696	7000.0	2.45074889421				
b2086	5.0	0.478351531739	1750.0	0.612687223553				
b2098	6.0	0.574021838087	2100.0	0.735224668263				
b2099	124.0	11.8631179871	41416.0	14.5000308861	334.0			
b2100	20.0	1.91340612696	7000.0	2.45074889421				
b2101	133.0	12.7241507443	46550.0	16.2974801465				
b2102	0.0	0.0	0.0	0.0				
b2108	0.0	0.0	0.0	0.0				
b2109	0.0	0.0	0.0	0.0		yehB	K07347	Bacterial motility proteins
b2110	0.0	0.0	0.0	0.0				
b2111	12.0	1.14804367617	4200.0	1.47044933653				
b2112	51.0	4.87918562374	17850.0	6.24940968024				
b2118	0.0	0.0	0.0	0.0				
b4541	0.0	0.0	0.0	0.0				
b2119	0.0	0.0	0.0	0.0				
b2120	0.0	0.0	0.0	0.0				
b2121	0.0	0.0	0.0	0.0				
b2123	12.0	1.14804367617	4200.0	1.47044933653				
b2124	504.0	48.2178343993	176400.0	61.7588721341				
b2125	53.0	5.07052623643	12667.0	4.43480517757	239.0	yehT	K02477	Two-component system
b2126	20.0	1.91340612696	11220.0	3.92820037043	561.0	yehU	K02478	Two-component system
b2128	0.0	0.0	0.0	0.0	243.0	yehW	K05846	Transport
b2129	3.0	0.287010919043	924.0	0.323498854036	308.0	yehX	K05847	Transport
b2130	0.0	0.0	0.0	0.0	385.0	yehY	K05846	Transport
b2147	9.0	0.86103275713	3150.0	1.10283700239		preA	K17723	Pyrimidine metabolism
b2152	28.0	2.67876857774	9800.0	3.43104845189				
b2157	24.0	2.29608735235	8400.0	2.94089867305				
b2154	321.0	30.7101683376	89238.0	31.2428471174	278.0	YeiG	K01070	Other enzymes
b2158	5.0	0.478351531739	1750.0	0.612687223553				
b2160	32.0	3.06144980313	11200.0	3.92119823074				
b2163	0.0	0.0	0.0	0.0		yeiL	K16326	Transcription factors
b2171	3751.0	358.859319111	712690.0	249.517747059	190.0	yeiP	K02356	Translation factors
b2172	52.0	4.97485593009	18200.0	6.37194712495				
b2173	268.0	25.6396421012	93800.0	32.8400351824				
b2145	331.0	31.6668714011	115850.0	40.5598941992				
b2146	16.0	1.53072490156	5600.0	1.96059911537		preT	K17722	Pyrimidine metabolism
b4502	10.0	0.956703063478	3500.0	1.22537444711				
b2177	46.0	4.400834092	27784.0	9.72737246811	604.0	yejA	K13893	Transport
b2178	5.0	0.478351531739	1820.0	0.637194712495	364.0	yejB	K13894	Transport
b2179	17.0	1.62639520791	5797.0	2.02957019139	341.0	yejE	K13895	Transport
b2180	21.0	2.0090764333	11109.0	3.88933849511	529.0	yejF	K13896	Transport
b2181	1788.0	171.05850775	625800.0	219.096951142				
b2184	63.0	6.02722929991	22050.0	7.71985901676		yejH	K17677	Mitochondrial biogenesis
b2186	1190.0	113.847664554	416500.0	145.819559206				
b2187	2160.0	206.647861711	756000.0	264.680880575				
b2188	97.0	9.28001971574	33950.0	11.8861321369				
b2230	0.0	0.0	0.0	0.0				
b2244	62.0	5.93155899356	21700.0	7.59732157205				
b2236	173.0	16.5509629982	60550.0	21.1989779349				
b2233	0.0	0.0	0.0	0.0		yfaL	K07279	Transport
b2225	0.0	0.0	0.0	0.0				
b2226	0.0	0.0	0.0	0.0				
b2229	0.0	0.0	0.0	0.0				
b2249	458.0	43.8170003073	160300.0	56.1221496774				
b2250	1291.0	123.510365495	451850.0	158.195841121				
b2270	0.0	0.0	0.0	0.0		yfbK	K07114	Transport
b2271	0.0	0.0	0.0	0.0				
b2272	0.0	0.0	0.0	0.0				
b2273	2.0	0.191340612696	700.0	0.245074889421				
b2274	0.0	0.0	0.0	0.0				
b2275	0.0	0.0	0.0	0.0				
b2291	538.0	51.4706248151	107062.0	37.483154016	199.0	yfbR	K08722	Other enzymes
b2292	24.0	2.29608735235	8400.0	2.94089867305				
b2293	349.0	33.3889369154	75384.0	26.3924649487	216.0			
b2294	2850.0	272.660373091	997500.0	349.231717425				
b2295	396.0	37.8854413137	138600.0	48.5248281054				
b2327	115.0	11.00208523	40250.0	14.0918061417				
b2298	0.0	0.0	0.0	0.0				
b2299	2067.0	197.750523221	723450.0	253.284898217				
b2300	770.0	73.6661358878	269500.0	94.3538324271				
b2301	362.0	34.6326508979	126700.0	44.3585549852				
b2302	9.0	0.86103275713	1935.0	0.677457015757	215.0	yfcG	K00799	Amino acid metabolism
b2304	229.0	21.9085001536	80150.0	28.0610748387				
b2305	57.0	5.45320746182	19950.0	6.9846343485				
b2322	71.0	6.79259175069	24850.0	8.70015857445				
b2325	1540.0	147.332271776	539000.0	188.707664854				
b2326	171.0	16.3596223855	59850.0	20.9539030455				
b2331	393.0	37.5984303947	137550.0	48.1572157712				
b2332	92.0	8.801668184	32200.0	11.2734449134				
b2333	0.0	0.0	0.0	0.0				
b2334	0.0	0.0	0.0	0.0				
b2335	0.0	0.0	0.0	0.0				
b2336	0.0	0.0	0.0	0.0				
b2339	0.0	0.0	0.0	0.0				
b2343	2873.0	274.860790137	1005550.0	352.050078653				
b2347	0.0	0.0	0.0	0.0				
b2371	0.0	0.0	0.0	0.0		yfdE	K18702	Other enzymes
b2345	0.0	0.0	0.0	0.0				
b2354	19.0	1.81773582061	6650.0	2.3282114495				
b2357	0.0	0.0	0.0	0.0				
b2359	0.0	0.0	0.0	0.0				
b2360	57.0	5.45320746182	19950.0	6.9846343485				
b2361	0.0	0.0	0.0	0.0				
b2362	0.0	0.0	0.0	0.0				
b2363	0.0	0.0	0.0	0.0				
b2372	0.0	0.0	0.0	0.0				
b2375	12.0	1.14804367617	4200.0	1.47044933653				
b2377	141.0	13.489513195	49350.0	17.2777797042				
b2395	18.0	1.72206551426	6300.0	2.20567400479				
b2398	68.0	6.50558083165	23800.0	8.33254624032				
b2399	82.0	7.84496512052	28700.0	10.0480704663				
b2410	119.0	11.3847664554	41650.0	14.5819559206		yfeH	K14347	Exosome
b2419	26.0	2.48742796504	9100.0	3.18597356247				
b2408	0.0	0.0	0.0	0.0				
b2389	2.0	0.191340612696	700.0	0.245074889421				
b2409	74.0	7.07960266974	25900.0	9.06777090858				
b2420	12.0	1.14804367617	4200.0	1.47044933653				
b2430	13.0	1.24371398252	4550.0	1.59298678124				
b2431	1830.0	175.076660616	640500.0	224.24352382				
b2432	320.0	30.6144980313	112000.0	39.2119823074				
b2433	105.0	10.0453821665	36750.0	12.8664316946				
b2471	2256.0	215.832211121	789600.0	276.444475267				
b2443	70.0	6.69692144435	24500.0	8.57762112974				
b2444	0.0	0.0	0.0	0.0				
b2445	0.0	0.0	0.0	0.0				
b2446	41.0	3.92248256026	14350.0	5.02403523313				
b2447	28.0	2.67876857774	9800.0	3.43104845189				
b2448	0.0	0.0	0.0	0.0				
b2449	181.0	17.316325449	63350.0	22.1792774926				
b2450	426.0	40.7555505042	149100.0	52.2009514467				
b2494	188.0	17.9860175934	65800.0	23.0370396056				
b2495	2351.0	224.920890224	279769.0	97.9490810549	119.0	yfgD	K00537	Other enzymes
b2503	0.0	0.0	0.0	0.0				
b2504	765.0	73.1877843561	267750.0	93.7411452035				
b2505	16.0	1.53072490156	5600.0	1.96059911537				
b2506	7.0	0.669692144435	2450.0	0.857762112974				
b2510	625.0	59.7939414674	218750.0	76.5859029441				
b2513	1729.0	165.413959675	605150.0	211.867241904				
b2493	88.0	8.41898695861	30800.0	10.7832951345		yfgO	K03548	Transport
b2560	196.0	18.7513800442	68600.0	24.0173391633		pgpC	K18697	Lipid and steroid metabolism
b2555	63.0	6.02722929991	22050.0	7.71985901676				
b2561	134.0	12.8198210506	46900.0	16.4200175912				
b2562	459.0	43.9126706136	160650.0	56.2446871221				
b2520	69.0	6.601251138	24150.0	8.45508368503				
b2534	0.0	0.0	0.0	0.0				
b2605	163.0	15.5942599347	57050.0	19.9736034878				
b2575	195.0	18.6557097378	68250.0	23.8948017186		trmN	K15460	Transfer RNA biogenesis
b2579	8064.0	771.485350389	2822400.0	988.141954146		YfiD	K06866	Other enzymes
b2577	57.0	5.45320746182	19950.0	6.9846343485				
b2581	1945.0	186.078745846	671025.0	234.930539534	345.0	yfiF	K03214	Transfer RNA biogenesis
b2593	203.0	19.4210721886	71050.0	24.8751012762				
b2602	1.0	0.0956703063478	350.0	0.122537444711				
b2586	2.0	0.191340612696	700.0	0.245074889421				
b2604	8.0	0.765362450782	2800.0	0.980299557684				
b2583	158.0	15.115908403	55300.0	19.3609162643				
b2584	6.0	0.574021838087	2100.0	0.735224668263				
b2603	42.0	4.01815286661	14700.0	5.14657267784				
b4461	88.0	8.41898695861	30800.0	10.7832951345				
b2618	369.0	35.3023430423	129150.0	45.2163170982				
b2619	1063.0	101.697535648	372050.0	130.257303727				
b2623	29.0	2.77443888409	10150.0	3.55358589661				
b2625	0.0	0.0	0.0	0.0				
b2626	0.0	0.0	0.0	0.0				
b2627	30.0	2.87010919043	10500.0	3.67612334132				
b2628	27.0	2.58309827139	9450.0	3.30851100718				
b2629	0.0	0.0	0.0	0.0				
b2631	84.0	8.03630573322	29400.0	10.2931453557				
b2632	4.0	0.382681225391	1400.0	0.490149778842				
b2633	11.0	1.05237336983	3850.0	1.34791189182				
b2634	0.0	0.0	0.0	0.0				
b2636	14.0	1.33938428887	4900.0	1.71552422595				
b2637	10.0	0.956703063478	3500.0	1.22537444711				
b2642	0.0	0.0	0.0	0.0				
b2643	0.0	0.0	0.0	0.0				
b2644	0.0	0.0	0.0	0.0				
b2645	0.0	0.0	0.0	0.0				
b2671	135.0	12.915491357	47250.0	16.5425550359				
b2700	567.0	54.2450636992	198450.0	69.4787311509		pncC	K03743	Cofactor biosynthesis
b2683	160.0	15.3072490156	56000.0	19.6059911537				
b2672	202.0	19.3254018823	70700.0	24.7525638315				
b2668	177.0	16.9336442236	61950.0	21.6891277138				
b2665	249.0	23.8219062806	87150.0	30.5118237329				
b2667	109.0	10.4280633919	38150.0	13.3565814734				
b2670	128.0	12.2457992125	44800.0	15.6847929229				
b2682	190.0	18.1773582061	66500.0	23.282114495				
b2732	54.0	5.16619654278	18900.0	6.61702201437				
b2749	97.0	9.28001971574	33950.0	11.8861321369				
b2754	13.0	1.24371398252	4550.0	1.59298678124				
b2735	167.0	15.9769411601	58450.0	20.4637532667				
b2736	6.0	0.574021838087	1812.0	0.634393856616	302.0	ygbJ	K08319	Other enzymes
b2737	0.0	0.0	0.0	0.0				
b2738	0.0	0.0	0.0	0.0				
b2739	0.0	0.0	0.0	0.0				
b2740	0.0	0.0	0.0	0.0		ygbN	K03299	Transport
b2755	0.0	0.0	0.0	0.0		ygbT	K15342	DNA repair and recombination proteins
b2761	0.0	0.0	0.0	0.0				
b2776	0.0	0.0	0.0	0.0				
b2777	629.0	60.1766226928	220150.0	77.0760527229		queE	K10026	Transfer RNA biogenesis
b2778	0.0	0.0	0.0	0.0				
b2766	0.0	0.0	0.0	0.0		ygcN	K00313	Other enzymes
b2767	0.0	0.0	0.0	0.0				
b2768	3.0	0.287010919043	1050.0	0.367612334132				
b2769	0.0	0.0	0.0	0.0				
b2770	5.0	0.478351531739	1750.0	0.612687223553				
b2771	0.0	0.0	0.0	0.0				
b4463	0.0	0.0	0.0	0.0				
b2774	0.0	0.0	0.0	0.0				
b2824	0.0	0.0	0.0	0.0				
b2807	633.0	60.5593039182	221550.0	77.5662025018				
b2798	194.0	18.5600394315	67900.0	23.7722642738				
b2795	410.0	39.2248256026	143500.0	50.2403523313				
b2809	332.0	31.7625417075	116200.0	40.6824316439				
b2832	110.0	10.5237336983	38500.0	13.4791189182				
b2833	570.0	54.5320746182	199500.0	69.846343485				
b2840	254.0	24.3002578123	88900.0	31.1245109565				
b2851	0.0	0.0	0.0	0.0				
b2852	0.0	0.0	0.0	0.0				
b2853	0.0	0.0	0.0	0.0				
b2865	262.0	25.0656202631	91700.0	32.1048105142				
b2869	0.0	0.0	0.0	0.0				
b2870	0.0	0.0	0.0	0.0				
b2871	0.0	0.0	0.0	0.0	398.0	ygeX	K01751	Other enzymes
b2872	9.0	0.86103275713	3150.0	1.10283700239				
b2912	40.0	3.82681225391	14000.0	4.90149778842				
b2909	1707.0	163.309212936	597450.0	209.171418121				
b2902	18.0	1.72206551426	6300.0	2.20567400479				
b2921	5.0	0.478351531739	1750.0	0.612687223553				
b2878	0.0	0.0	0.0	0.0	1032.0	ygfK	K12527	Amino acid metabolism
b2880	5.0	0.478351531739	1750.0	0.612687223553		ygfM	K12529	Amino acid metabolism
b4464	0.0	0.0	0.0	0.0	455.0	ygfQ	K06901	Transport
b2886	0.0	0.0	0.0	0.0				
b2887	0.0	0.0	0.0	0.0				
b2888	0.0	0.0	0.0	0.0				
b2896	69.0	6.601251138	24150.0	8.45508368503				
b2897	1185.0	113.369313022	414750.0	145.206871982				
b2898	3323.0	317.912427994	1163050.0	407.191928773				
b2928	61.0	5.83588868722	21350.0	7.47478412734				
b2929	34.0	3.25279041583	11900.0	4.16627312016				
b2922	1703.0	162.92653171	596050.0	208.681268342				
b2930	0.0	0.0	0.0	0.0				
b2936	508.0	48.6005156247	128016.0	44.8192957773	252.0	loiP	K07387	Peptidases
b2944	64.0	6.12289960626	22400.0	7.84239646147				
b2959	4324.0	413.678404648	1513400.0	529.851910928				
b2956	0.0	0.0	0.0	0.0				
b2958	547.0	52.3316575722	191450.0	67.0279822567				
b4465	0.0	0.0	0.0	0.0				
b2950	0.0	0.0	0.0	0.0	326.0	yggR	K02669	Bacterial motility proteins
b2951	573.0	54.8190855373	200550.0	70.2139558191				
b2952	702.0	67.1605550562	131976.0	46.2057194375	188.0	yggT	K02221	Secretion system
b2953	105.0	10.0453821665	36750.0	12.8664316946				
b2955	140.0	13.3938428887	52920.0	18.5276616402	378.0	yggW	K02495	Cofactor biosynthesis
b2962	3015.0	288.445973639	1055250.0	369.450395802				
b3003	0.0	0.0	0.0	0.0	294.0			
b3009	324.0	30.9971792567	113400.0	39.7021320862				
b2968	10.0	0.956703063478	1780.0	0.623190433099	178.0	yghD	K02462	Bacterial secretion system
b2971	387.0	37.0244085566	135450.0	47.421991103				
b4466	686.0	65.6298301546	240100.0	84.0606870714				
b2983	0.0	0.0	0.0	0.0				
b2984	0.0	0.0	0.0	0.0				
b2985	0.0	0.0	0.0	0.0				
b2986	0.0	0.0	0.0	0.0				
b2989	309.0	29.5621246615	108150.0	37.8640704156				
b2998	28.0	2.67876857774	9800.0	3.43104845189				
b3037	2073.0	198.324545059	725550.0	254.020122885				
b3038	441.0	42.1906050994	154350.0	54.0390131173				
b3039	26.0	2.48742796504	9100.0	3.18597356247				
b3054	918.0	87.8253412273	321300.0	112.489374244		ygiF	K18446	Other enzymes
b3043	30.0	2.87010919043	10500.0	3.67612334132				
b3055	568.0	54.3407340056	198800.0	69.6012685956				
b3029	4795.0	458.739118938	1678250.0	587.567047387				
b4469	345.0	33.00625569	120750.0	42.2754184251				
b3020	108.0	10.3323930856	57780.0	20.2291815868	535.0	ygiS	K02035	Transport
b3023	4.0	0.382681225391	640.0	0.224068470328	160.0	ygiV	K07471	Transcription factors
b3024	758.0	72.5180922116	265300.0	92.8833830906				
b3027	0.0	0.0	0.0	0.0				
b3074	85.0	8.13197603956	29750.0	10.4156828004				
b3078	0.0	0.0	0.0	0.0				
b3079	0.0	0.0	0.0	0.0				
b3080	0.0	0.0	0.0	0.0				
b3085	110.0	10.5237336983	38500.0	13.4791189182				
b3086	0.0	0.0	0.0	0.0				
b3087	172.0	16.4552926918	60200.0	21.0764404902				
b3090	38.0	3.63547164122	13300.0	4.656422899				
b3120	0.0	0.0	0.0	0.0				
b3121	0.0	0.0	0.0	0.0				
b3103	529.0	50.609592058	185150.0	64.8223082519				
b3104	10.0	0.956703063478	3500.0	1.22537444711				
b3105	409.0	39.1291552963	143150.0	50.1178148866				
b3106	26.0	2.48742796504	9100.0	3.18597356247				
b3107	1033.0	98.8274264573	361550.0	126.581180386				
b4470	46.0	4.400834092	16100.0	5.63672245668				
b3110	0.0	0.0	0.0	0.0				
b3130	105.0	10.0453821665	36750.0	12.8664316946				
b3184	86.0	8.22764634591	30100.0	10.5382202451				
b3205	632.0	60.4636336118	221200.0	77.443665057		yhbJ	K06958	Messenger RNA Biogenesis
b3153	0.0	0.0	0.0	0.0	350	yhbO	K05520	Peptidases
b3154	82.0	7.84496512052	28700.0	10.0480704663				
b3155	20.0	1.91340612696	7000.0	2.45074889421				
b3156	606.0	57.9762056468	101202.0	35.4315270846	167.0	yhbS	K03824	Other enzymes
b3157	932.0	89.1647255162	326200.0	114.20489847				
b3158	3.0	0.287010919043	993.0	0.347656235993	331.0	yhbU	K08303	Peptidases
b3159	0.0	0.0	0.0	0.0				
b3160	261.0	24.9699499568	91350.0	31.9822730694				
b3173	0.0	0.0	0.0	0.0				
b3180	8448.0	808.222748026	2956800.0	1035.19633291		yhbY	K07574	Ribosome biogenesis
b3215	0.0	0.0	0.0	0.0				
b3233	2860.0	273.617076155	1001000.0	350.457091872				
b3211	0.0	0.0	0.0	0.0				
b3216	0.0	0.0	0.0	0.0				
b3219	36.0	3.44413102852	12600.0	4.41134800958				
b3220	0.0	0.0	0.0	0.0				
b3221	71.0	6.79259175069	24850.0	8.70015857445				
b3232	262.0	25.0656202631	91700.0	32.1048105142		yhcM	K06916	Chromosome-related
b3238	2062.0	197.272171689	721700.0	252.672210993				
b3239	6.0	0.574021838087	2100.0	0.735224668263				
b3248	555.0	53.097020023	194250.0	68.0082818143				
b3253	429.0	41.0425614232	150150.0	52.5685637808				
b3262	0.0	0.0	0.0	0.0	294.0	yhdJ	K07319	Other enzymes
b4550	539.0	51.5662951215	188650.0	66.047682699		arfA	K09890	Translation factors
b3293	66.0	6.31424021895	23100.0	8.08747135089				
b4472	30.0	2.87010919043	10500.0	3.67612334132				
b3257	326.0	31.1885198694	114100.0	39.9472069756				
b3263	64.0	6.12289960626	22400.0	7.84239646147				
b3267	61.0	5.83588868722	21350.0	7.47478412734				
b3269	0.0	0.0	0.0	0.0	393.0	yhdX	K09970	Transport
b3270	0.0	0.0	0.0	0.0	367.0	yhdY	K09971	Transport
