!!SBtab TableType='Proteomaps' Organism='eco' DefaultProteinLength='350' ProteinURL='www.genome.jp/dbget-bin/www_bget?eco:'
!Protein:Identifier	!Abundance:[original]	!Abundance:[ppm]	!SizeWeightedAbundance:[original]	!SizeWeightedAbundance:[ppm]	!Protein:Size	!Protein:Name	!Identifiers:kegg.orthology	!Pathway
b1689	4.0	0.710866446677	1400.0	0.844763867416				
b1690	0.0	0.0	0.0	0.0				
b1691	0.0	0.0	0.0	0.0				
b1695	20.0	3.55433223339	7000.0	4.22381933708				
b1696	55.0	9.77441364181	19250.0	11.615503177				
b1697	9.0	1.59944950502	3150.0	1.90071870169				
b1698	18.0	3.19889901005	6300.0	3.80143740337				
b1699	4.0	0.710866446677	1400.0	0.844763867416		ydiS	K00313	Other enzymes
b1700	9.0	1.59944950502	3150.0	1.90071870169				
b1706	153.0	27.1906415854	53550.0	32.3122179287				
b1707	17.0	3.02118239838	5950.0	3.59024643652				
b1722	170.0	30.2118239838	59500.0	35.9024643652				
b1724	990.0	175.939445553	346500.0	209.079057186				
b1765	1300.0	231.03159517	455000.0	274.54825691				
b1769	1.0	0.177716611669	475.0	0.286616312159	475.0	ydjE	K08369	Transport
b1770	108.0	19.1933940603	37800.0	22.8086244202				
b1771	16.0	2.84346578671	5600.0	3.37905546966		ydjG	K18471	Other central metabolism enzymes
b1772	5.0	0.888583058346	1750.0	1.05595483427				
b1773	17.0	3.02118239838	5950.0	3.59024643652				
b1774	10.0	1.77716611669	3500.0	2.11190966854				
b1775	0.0	0.0	0.0	0.0	459.0	ydjK	K08369	Transport
b1776	10.0	1.77716611669	3500.0	2.11190966854				
b1728	7.0	1.24401628169	2450.0	1.47833676798				
b1729	2257.0	401.106392538	789950.0	476.65801219				
b1730	4.0	0.710866446677	1400.0	0.844763867416				
b1750	3.0	0.533149835008	1050.0	0.633572900562				
b1751	23.0	4.08748206839	8050.0	4.85739223764				
b1752	10.0	1.77716611669	3500.0	2.11190966854				
b1777	2258.0	401.284109149	790300.0	476.869203156				
b1780	1683.0	299.097057439	494802.0	298.564893661	294.0	yeaD	K01792	Glycolysis
b1781	93.0	16.5276448852	32550.0	19.6407599174				
b1783	1047.0	186.069292418	366450.0	221.116942296				
b1784	148.0	26.3020585271	51800.0	31.2562630944				
b1785	1.0	0.177716611669	350.0	0.211190966854				
b1786	24.0	4.26519868006	8400.0	5.0685832045				
b1787	565.0	100.409885593	197750.0	119.322896273				
b1789	39.0	6.9309478551	13650.0	8.23644770731				
b1790	34.0	6.04236479676	11900.0	7.18049287304				
b1791	11.0	1.95488272836	4323.0	2.60851014203	393.0	yeaN	K03449	Transport
b1792	485.0	86.1925566596	169750.0	102.427618924				
b1794	158.0	28.0792246437	53878.0	32.5101340347	341.0	yeaP	K13069	Other enzymes
b1795	6474.0	1150.53734395	2265900.0	1367.25031941				
b1797	48.0	8.53039736013	16800.0	10.137166409				
b1801	0.0	0.0	0.0	0.0				
b1802	3.0	0.533149835008	1050.0	0.633572900562	350	yeaW	K00517	Cofactor biosynthesis
b1803	8.0	1.42173289335	2800.0	1.68952773483				
b1806	168.0	29.8563907604	58800.0	35.4800824315				
b1807	304.0	54.0258499475	106400.0	64.2020539236		tsaB	K14742	Transfer RNA biogenesis
b1856	379.0	67.3545958227	132650.0	80.0413764377		mepM	K01417	Other enzymes
b1862	1.0	0.177716611669	350.0	0.211190966854				
b1864	2970.0	527.818336658	1039500.0	627.237171557				
b1846	85.0	15.1059119919	29750.0	17.9512321826				
b1847	3848.0	683.853521703	1346800.0	812.662840454				
b1848	748.0	132.932025529	261800.0	157.970843207				
b1853	135.0	23.9917425754	47250.0	28.5107805253				
b1821	30.0	5.33149835008	10500.0	6.33572900562				
b1825	507.0	90.1023221163	177450.0	107.073820195				
b1828	4.0	0.710866446677	1976.0	1.19232385858	494.0	yebQ	K08169	Transport
b1832	1498.0	266.219484281	524300.0	316.364068347				
b1833	35.0	6.22008140843	12250.0	7.39168383989				
b1834	77.0	13.6841790985	26950.0	16.2617044478				
b1836	2582.0	458.86429133	903700.0	545.295076417				
b1837	88.0	15.6390618269	30800.0	18.5848050832				
b1839	1025.0	182.159526961	358750.0	216.470741025				
b1840	63.0	11.1961465352	22050.0	13.3050309118		yebZ	K07245	Transport
b1908	379.0	67.3545958227	132650.0	80.0413764377				
b1917	440.0	78.1953091345	110000.0	66.3743038684	250.0	yecC	K10010	Transport
b1867	291.0	51.7155339958	101850.0	61.4565713545				
b1868	37.0	6.57551463176	12950.0	7.8140657736				
b1915	868.0	154.258018929	303800.0	183.313759229				
b1906	42.0	7.46409769011	14700.0	8.87002060787				
b4537	600.0	106.629967002	210000.0	126.714580112				
b1875	210.0	37.3204884506	73500.0	44.3501030393				
b1869	144.0	25.5911920804	50400.0	30.411499227				
b1904	5.0	0.888583058346	1750.0	1.05595483427				
b1918	288.0	51.1823841608	63936.0	38.5791590194	222.0	yecS	K10009	Transport
b1877	5.0	0.888583058346	1750.0	1.05595483427				
b1959	4.0	0.710866446677	1400.0	0.844763867416				
b1928	1276.0	226.76639649	446600.0	269.479673706				
b1929	392.0	69.6649117744	137200.0	82.7868590068				
b1930	735.0	130.621709577	257250.0	155.225360638				
b1958	161.0	28.6123744788	56350.0	34.0017456635				
b1962	85.0	15.1059119919	29750.0	17.9512321826				
b1931	34.0	6.04236479676	11900.0	7.18049287304				
b1932	217.0	38.5645047322	75950.0	45.8284398073	350	yedL	K03829	Other enzymes
b1955	227.0	40.3416708489	61517.0	37.119527737	271.0	yedP	K07026	Carbohydrate metabolism
b1956	42.0	7.46409769011	14700.0	8.87002060787				
b1963	191.0	33.9438728288	66850.0	40.3374746691				
b1968	43.0	7.64181430178	19436.0	11.7277360908	452.0	yedV	K02484	Two-component system
b1969	80.0	14.2173289335	17840.0	10.7647052819	223.0	yedW	K02483	Two-component system
b1971	85.0	15.1059119919	29750.0	17.9512321826		yedY	K07147	Other enzymes
b1972	27.0	4.79834851507	9450.0	5.70215610506				
b2008	24.0	4.26519868006	8400.0	5.0685832045				
b2012	2008.0	356.854956232	702800.0	424.071461443				
b2013	290.0	51.5378173841	101500.0	61.2453803877				
b2014	1081.0	192.111657215	378350.0	228.297435169				
b1978	5.0	0.888583058346	1750.0	1.05595483427				
b1983	1618.0	287.545477681	566300.0	341.70698437				
b1985	13.0	2.3103159517	4550.0	2.7454825691				
b2001	3.0	0.533149835008	1050.0	0.633572900562				
b2002	0.0	0.0	0.0	0.0				
b2003	1.0	0.177716611669	350.0	0.211190966854				
b2004	0.0	0.0	0.0	0.0				
b2005	2.0	0.355433223339	700.0	0.422381933708				
b2007	6787.0	1206.1626434	2375450.0	1433.35309204				
b2015	12.0	2.13259934003	4200.0	2.53429160225				
b2016	600.0	106.629967002	210000.0	126.714580112				
b2017	722.0	128.311393625	252700.0	152.479878069				
b2069	70.0	12.4401628169	31500.0	19.0071870169	450.0	yegD	K04046	Chaperones and folding catalysts
b2067	26.0	4.6206319034	9100.0	5.49096513821				
b2063	59.0	10.4852800885	20650.0	12.4602670444				
b2070	2.0	0.355433223339	700.0	0.422381933708				
b2071	9.0	1.59944950502	3150.0	1.90071870169				
b2072	0.0	0.0	0.0	0.0				
b2073	1.0	0.177716611669	350.0	0.211190966854				
b2080	1974.0	350.812591435	690900.0	416.89096857				
b2081	620.0	110.184299235	280860.0	169.471699859	453.0	yegQ	K08303	Peptidases
b2085	51.0	9.06354719513	17850.0	10.7707393096				
b2086	170.0	30.2118239838	59500.0	35.9024643652				
b2098	7.0	1.24401628169	2450.0	1.47833676798				
b2099	34.0	6.04236479676	11356.0	6.85224177027	334.0			
b2100	12.0	2.13259934003	4200.0	2.53429160225				
b2101	92.0	16.3499282736	32200.0	19.4295689506				
b2102	4.0	0.710866446677	1400.0	0.844763867416				
b2108	2.0	0.355433223339	700.0	0.422381933708				
b2109	1.0	0.177716611669	350.0	0.211190966854		yehB	K07347	Bacterial motility proteins
b2110	0.0	0.0	0.0	0.0				
b2111	11.0	1.95488272836	3850.0	2.32310063539				
b2112	633.0	112.494615187	221550.0	133.683882019				
b2118	3.0	0.533149835008	1050.0	0.633572900562				
b4541	2.0	0.355433223339	700.0	0.422381933708				
b2119	1.0	0.177716611669	350.0	0.211190966854				
b2120	0.0	0.0	0.0	0.0				
b2121	1.0	0.177716611669	350.0	0.211190966854				
b2123	12.0	2.13259934003	4200.0	2.53429160225				
b2124	136.0	24.169459187	47600.0	28.7219714921				
b2125	52.0	9.2412638068	12428.0	7.49908953161	239.0	yehT	K02477	Two-component system
b2126	18.0	3.19889901005	10098.0	6.09316109512	561.0	yehU	K02478	Two-component system
b2128	33.0	5.86464818509	8019.0	4.83868675201	243.0	yehW	K05846	Transport
b2129	65.0	11.5515797585	20020.0	12.0801233041	308.0	yehX	K05847	Transport
b2130	28.0	4.97606512674	10780.0	6.5046817791	385.0	yehY	K05846	Transport
b2147	14.0	2.48803256337	4900.0	2.95667353596		preA	K17723	Pyrimidine metabolism
b2152	50.0	8.88583058346	17500.0	10.5595483427				
b2157	111.0	19.7265438953	38850.0	23.4421973208				
b2154	987.0	175.406295718	274386.0	165.565270375	278.0	YeiG	K01070	Other enzymes
b2158	46.0	8.17496413679	16100.0	9.71478447529				
b2160	20.0	3.55433223339	7000.0	4.22381933708				
b2163	6.0	1.06629967002	2100.0	1.26714580112		yeiL	K16326	Transcription factors
b2171	1752.0	311.359503645	332880.0	200.860711561	190.0	yeiP	K02356	Translation factors
b2172	48.0	8.53039736013	16800.0	10.137166409				
b2173	149.0	26.4797751387	52150.0	31.4674540613				
b2145	103.0	18.3048110019	36050.0	21.752669586				
b2146	14.0	2.48803256337	4900.0	2.95667353596		preT	K17722	Pyrimidine metabolism
b4502	4.0	0.710866446677	1400.0	0.844763867416				
b2177	59.0	10.4852800885	35636.0	21.5028608423	604.0	yejA	K13893	Transport
b2178	20.0	3.55433223339	7280.0	4.39277211056	364.0	yejB	K13894	Transport
b2179	26.0	4.6206319034	8866.0	5.34976889179	341.0	yejE	K13895	Transport
b2180	31.0	5.50921496175	16399.0	9.89520190126	529.0	yejF	K13896	Transport
b2181	834.0	148.215654132	291900.0	176.133266356				
b2184	43.0	7.64181430178	15050.0	9.08121157472		yejH	K17677	Mitochondrial biogenesis
b2186	578.0	102.720201545	202300.0	122.068378842				
b2187	1749.0	310.82635381	612150.0	369.373001028				
b2188	106.0	18.8379608369	37100.0	22.3862424865				
b2230	1.0	0.177716611669	350.0	0.211190966854				
b2244	86.0	15.2836286036	30100.0	18.1624231494				
b2236	89.0	15.8167784386	31150.0	18.79599605				
b2233	3.0	0.533149835008	1050.0	0.633572900562		yfaL	K07279	Transport
b2225	2.0	0.355433223339	700.0	0.422381933708				
b2226	0.0	0.0	0.0	0.0				
b2229	0.0	0.0	0.0	0.0				
b2249	182.0	32.3444233238	63700.0	38.4367559674				
b2250	269.0	47.805768539	94150.0	56.8103700837				
b2270	3.0	0.533149835008	1050.0	0.633572900562		yfbK	K07114	Transport
b2271	1.0	0.177716611669	350.0	0.211190966854				
b2272	11.0	1.95488272836	3850.0	2.32310063539				
b2273	3.0	0.533149835008	1050.0	0.633572900562				
b2274	10.0	1.77716611669	3500.0	2.11190966854				
b2275	8.0	1.42173289335	2800.0	1.68952773483				
b2291	252.0	44.7845861407	50148.0	30.2594417308	199.0	yfbR	K08722	Other enzymes
b2292	13.0	2.3103159517	4550.0	2.7454825691				
b2293	289.0	51.3601007724	62424.0	37.6668140426	216.0			
b2294	2226.0	395.597177576	779100.0	470.111092217				
b2295	489.0	86.9034231063	171150.0	103.272382792				
b2327	84.0	14.9281953802	29400.0	17.7400412157				
b2298	0.0	0.0	0.0	0.0				
b2299	1385.0	246.137507162	484750.0	292.499489093				
b2300	664.0	118.003830148	232400.0	140.230801991				
b2301	253.0	44.9623027523	88550.0	53.4313146141				
b2302	216.0	38.3867881206	46440.0	28.0220242877	215.0	yfcG	K00799	Amino acid metabolism
b2304	287.0	51.0046675491	100450.0	60.6118074871				
b2305	31.0	5.50921496175	10850.0	6.54691997248				
b2322	21.0	3.73204884506	7350.0	4.43501030393				
b2325	946.0	168.119914639	331100.0	199.786654644				
b2326	116.0	20.6151269536	40600.0	24.4981521551				
b2331	236.0	41.941120354	82600.0	49.8410681776				
b2332	79.0	14.0396123219	27650.0	16.6840863815				
b2333	3.0	0.533149835008	1050.0	0.633572900562				
b2334	3.0	0.533149835008	1050.0	0.633572900562				
b2335	1.0	0.177716611669	350.0	0.211190966854				
b2336	1.0	0.177716611669	350.0	0.211190966854				
b2339	0.0	0.0	0.0	0.0				
b2343	1233.0	219.124582188	431550.0	260.398462131				
b2347	129.0	22.9254429053	45150.0	27.2436347242				
b2371	6.0	1.06629967002	2100.0	1.26714580112		yfdE	K18702	Other enzymes
b2345	15.0	2.66574917504	5250.0	3.16786450281				
b2354	20.0	3.55433223339	7000.0	4.22381933708				
b2357	0.0	0.0	0.0	0.0				
b2359	9.0	1.59944950502	3150.0	1.90071870169				
b2360	46.0	8.17496413679	16100.0	9.71478447529				
b2361	0.0	0.0	0.0	0.0				
b2362	3.0	0.533149835008	1050.0	0.633572900562				
b2363	1.0	0.177716611669	350.0	0.211190966854				
b2372	2.0	0.355433223339	700.0	0.422381933708				
b2375	33.0	5.86464818509	11550.0	6.96930190618				
b2377	101.0	17.9493777786	35350.0	21.3302876523				
b2395	34.0	6.04236479676	11900.0	7.18049287304				
b2398	38.0	6.75323124343	13300.0	8.02525674045				
b2399	77.0	13.6841790985	26950.0	16.2617044478				
b2410	105.0	18.6602442253	36750.0	22.1750515197		yfeH	K14347	Exosome
b2419	22.0	3.90976545672	7700.0	4.64620127079				
b2408	2.0	0.355433223339	700.0	0.422381933708				
b2389	20.0	3.55433223339	7000.0	4.22381933708				
b2409	28.0	4.97606512674	9800.0	5.91334707191				
b2420	13.0	2.3103159517	4550.0	2.7454825691				
b2430	15.0	2.66574917504	5250.0	3.16786450281				
b2431	720.0	127.955960402	252000.0	152.057496135				
b2432	257.0	45.673169199	89950.0	54.2760784815				
b2433	59.0	10.4852800885	20650.0	12.4602670444				
b2471	559.0	99.3435859231	195650.0	118.055750471				
b2443	56.0	9.95213025348	19600.0	11.8266941438				
b2444	0.0	0.0	0.0	0.0				
b2445	9.0	1.59944950502	3150.0	1.90071870169				
b2446	41.0	7.28638107844	14350.0	8.65882964102				
b2447	40.0	7.10866446677	14000.0	8.44763867416				
b2448	6.0	1.06629967002	2100.0	1.26714580112				
b2449	171.0	30.3895405955	59850.0	36.113655332				
b2450	356.0	63.2671137543	124600.0	75.1839842				
b2494	228.0	40.5193874606	79800.0	48.1515404427				
b2495	2194.0	389.910246002	261086.0	157.540013634	119.0	yfgD	K00537	Other enzymes
b2503	1.0	0.177716611669	350.0	0.211190966854				
b2504	882.0	156.746051492	308700.0	186.270432765				
b2505	7.0	1.24401628169	2450.0	1.47833676798				
b2506	11.0	1.95488272836	3850.0	2.32310063539				
b2510	459.0	81.5719247562	160650.0	96.936653786				
b2513	905.0	160.833533561	316750.0	191.127825003				
b2493	91.0	16.1722116619	31850.0	19.2183779837		yfgO	K03548	Transport
b2560	127.0	22.570009682	44450.0	26.8212527905		pgpC	K18697	Lipid and steroid metabolism
b2555	70.0	12.4401628169	24500.0	14.7833676798				
b2561	95.0	16.8830781086	33250.0	20.0631418511				
b2562	209.0	37.1427718389	73150.0	44.1389120725				
b2520	93.0	16.5276448852	32550.0	19.6407599174				
b2534	0.0	0.0	0.0	0.0				
b2605	238.0	42.2965535773	83300.0	50.2634501113				
b2575	82.0	14.5727621569	28700.0	17.317659282		trmN	K15460	Transfer RNA biogenesis
b2579	2863.0	508.802659209	1002050.0	604.639738103		YfiD	K06866	Other enzymes
b2577	31.0	5.50921496175	10850.0	6.54691997248				
b2581	1001.0	177.894328281	345345.0	208.382126995	345.0	yfiF	K03214	Transfer RNA biogenesis
b2593	176.0	31.2781236538	61600.0	37.1696101663				
b2602	46.0	8.17496413679	16100.0	9.71478447529				
b2586	16.0	2.84346578671	5600.0	3.37905546966				
b2604	25.0	4.44291529173	8750.0	5.27977417135				
b2583	54.0	9.59669703014	18900.0	11.4043122101				
b2584	33.0	5.86464818509	11550.0	6.96930190618				
b2603	24.0	4.26519868006	8400.0	5.0685832045				
b4461	54.0	9.59669703014	18900.0	11.4043122101				
b2618	273.0	48.5166349857	95550.0	57.6551339512				
b2619	437.0	77.6621592995	152950.0	92.2904525152				
b2623	58.0	10.3075634768	20300.0	12.2490760775				
b2625	6.0	1.06629967002	2100.0	1.26714580112				
b2626	5.0	0.888583058346	1750.0	1.05595483427				
b2627	64.0	11.3738631468	22400.0	13.5162218787				
b2628	34.0	6.04236479676	11900.0	7.18049287304				
b2629	2.0	0.355433223339	700.0	0.422381933708				
b2631	110.0	19.5488272836	38500.0	23.2310063539				
b2632	6.0	1.06629967002	2100.0	1.26714580112				
b2633	17.0	3.02118239838	5950.0	3.59024643652				
b2634	0.0	0.0	0.0	0.0				
b2636	10.0	1.77716611669	3500.0	2.11190966854				
b2637	16.0	2.84346578671	5600.0	3.37905546966				
b2642	51.0	9.06354719513	17850.0	10.7707393096				
b2643	0.0	0.0	0.0	0.0				
b2644	1.0	0.177716611669	350.0	0.211190966854				
b2645	2.0	0.355433223339	700.0	0.422381933708				
b2671	246.0	43.7182864706	86100.0	51.9529778461				
b2700	404.0	71.7975111144	141400.0	85.321150609		pncC	K03743	Cofactor biosynthesis
b2683	94.0	16.7053614969	32900.0	19.8519508843				
b2672	4734.0	841.310439642	1656900.0	999.778037087				
b2668	129.0	22.9254429053	45150.0	27.2436347242				
b2665	3709.0	659.150912681	1298150.0	783.307296062				
b2667	32.0	5.68693157342	11200.0	6.75811093933				
b2670	4.0	0.710866446677	1400.0	0.844763867416				
b2682	132.0	23.4585927403	46200.0	27.8772076247				
b2732	30.0	5.33149835008	10500.0	6.33572900562				
b2749	51.0	9.06354719513	17850.0	10.7707393096				
b2754	13.0	2.3103159517	4550.0	2.7454825691				
b2735	87.0	15.4613452152	30450.0	18.3736141163				
b2736	6.0	1.06629967002	1812.0	1.09336580554	302.0	ygbJ	K08319	Other enzymes
b2737	2.0	0.355433223339	700.0	0.422381933708				
b2738	2.0	0.355433223339	700.0	0.422381933708				
b2739	25.0	4.44291529173	8750.0	5.27977417135				
b2740	2.0	0.355433223339	700.0	0.422381933708		ygbN	K03299	Transport
b2755	13.0	2.3103159517	4550.0	2.7454825691		ygbT	K15342	DNA repair and recombination proteins
b2761	2.0	0.355433223339	700.0	0.422381933708				
b2776	7.0	1.24401628169	2450.0	1.47833676798				
b2777	215.0	38.2090715089	75250.0	45.4060578736		queE	K10026	Transfer RNA biogenesis
b2778	2.0	0.355433223339	700.0	0.422381933708				
b2766	1.0	0.177716611669	350.0	0.211190966854		ygcN	K00313	Other enzymes
b2767	5.0	0.888583058346	1750.0	1.05595483427				
b2768	8.0	1.42173289335	2800.0	1.68952773483				
b2769	4.0	0.710866446677	1400.0	0.844763867416				
b2770	5.0	0.888583058346	1750.0	1.05595483427				
b2771	0.0	0.0	0.0	0.0				
b4463	3.0	0.533149835008	1050.0	0.633572900562				
b2774	1.0	0.177716611669	350.0	0.211190966854				
b2824	1.0	0.177716611669	350.0	0.211190966854				
b2807	276.0	49.0497848207	96600.0	58.2887068517				
b2798	58.0	10.3075634768	20300.0	12.2490760775				
b2795	387.0	68.776328716	135450.0	81.7309041725				
b2809	1606.0	285.412878341	562100.0	339.172692768				
b2832	74.0	13.1510292635	25900.0	15.6281315472				
b2833	632.0	112.316898575	221200.0	133.472691052				
b2840	207.0	36.7873386155	72450.0	43.7165301388				
b2851	1.0	0.177716611669	350.0	0.211190966854				
b2852	0.0	0.0	0.0	0.0				
b2853	5.0	0.888583058346	1750.0	1.05595483427				
b2865	125.0	22.2145764587	43750.0	26.3988708568				
b2869	7.0	1.24401628169	2450.0	1.47833676798				
b2870	0.0	0.0	0.0	0.0				
b2871	1.0	0.177716611669	398.0	0.240154299451	398.0	ygeX	K01751	Other enzymes
b2872	12.0	2.13259934003	4200.0	2.53429160225				
b2912	41.0	7.28638107844	14350.0	8.65882964102				
b2909	878.0	156.035185046	307300.0	185.425668898				
b2902	37.0	6.57551463176	12950.0	7.8140657736				
b2921	12.0	2.13259934003	4200.0	2.53429160225				
b2878	0.0	0.0	0.0	0.0	1032.0	ygfK	K12527	Amino acid metabolism
b2880	8.0	1.42173289335	2800.0	1.68952773483		ygfM	K12529	Amino acid metabolism
b4464	13.0	2.3103159517	5915.0	3.56912733983	455.0	ygfQ	K06901	Transport
b2886	7.0	1.24401628169	2450.0	1.47833676798				
b2887	1.0	0.177716611669	350.0	0.211190966854				
b2888	0.0	0.0	0.0	0.0				
b2896	59.0	10.4852800885	20650.0	12.4602670444				
b2897	974.0	173.095979766	340900.0	205.700001716				
b2898	1708.0	303.539972731	597800.0	360.714171387				
b2928	40.0	7.10866446677	14000.0	8.44763867416				
b2929	34.0	6.04236479676	11900.0	7.18049287304				
b2922	1776.0	315.624702325	621600.0	375.075157133				
b2930	2.0	0.355433223339	700.0	0.422381933708				
b2936	461.0	81.9273579795	116172.0	70.0985057182	252.0	loiP	K07387	Peptidases
b2944	42.0	7.46409769011	14700.0	8.87002060787				
b2959	2486.0	441.80349661	870100.0	525.020743599				
b2956	1.0	0.177716611669	350.0	0.211190966854				
b2958	319.0	56.6915991225	111650.0	67.3699184264				
b4465	7.0	1.24401628169	2450.0	1.47833676798				
b2950	10.0	1.77716611669	3260.0	1.96709300555	326.0	yggR	K02669	Bacterial motility proteins
b2951	374.0	66.4660127643	130900.0	78.9854216034				
b2952	383.0	68.0654622693	72004.0	43.4474125067	188.0	yggT	K02221	Secretion system
b2953	116.0	20.6151269536	40600.0	24.4981521551				
b2955	99.0	17.5939445553	37422.0	22.580538176	378.0	yggW	K02495	Cofactor biosynthesis
b2962	2665.0	473.614770099	932750.0	562.823926666				
b3003	386.0	68.5986121043	113484.0	68.4765590928	294.0			
b3009	123.0	21.8591432353	43050.0	25.976488923				
b2968	7.0	1.24401628169	1246.0	0.751839842	178.0	yghD	K02462	Bacterial secretion system
b2971	104.0	18.4825276136	36400.0	21.9638605528				
b4466	58.0	10.3075634768	20300.0	12.2490760775				
b2983	0.0	0.0	0.0	0.0				
b2984	0.0	0.0	0.0	0.0				
b2985	2.0	0.355433223339	700.0	0.422381933708				
b2986	0.0	0.0	0.0	0.0				
b2989	1043.0	185.358425971	365050.0	220.272178429				
b2998	33.0	5.86464818509	11550.0	6.96930190618				
b3037	1348.0	239.56199253	471800.0	284.685423319				
b3038	359.0	63.8002635893	125650.0	75.8175571006				
b3039	22.0	3.90976545672	7700.0	4.64620127079				
b3054	370.0	65.7551463176	129500.0	78.140657736		ygiF	K18446	Other enzymes
b3043	21.0	3.73204884506	7350.0	4.43501030393				
b3055	488.0	86.7257064946	170800.0	103.061191825				
b3029	2417.0	429.541050405	845950.0	510.448566886				
b4469	225.0	39.9862376256	78750.0	47.5179675422				
b3020	58.0	10.3075634768	31030.0	18.7235877185	535.0	ygiS	K02035	Transport
b3023	23.0	4.08748206839	3680.0	2.22052216578	160.0	ygiV	K07471	Transcription factors
b3024	2776.0	493.341313994	971600.0	586.266123987				
b3027	0.0	0.0	0.0	0.0				
b3074	14.0	2.48803256337	4900.0	2.95667353596				
b3078	0.0	0.0	0.0	0.0				
b3079	0.0	0.0	0.0	0.0				
b3080	1.0	0.177716611669	350.0	0.211190966854				
b3085	65.0	11.5515797585	22750.0	13.7274128455				
b3086	1.0	0.177716611669	350.0	0.211190966854				
b3087	189.0	33.5884396055	66150.0	39.9150927354				
b3090	15.0	2.66574917504	5250.0	3.16786450281				
b3120	0.0	0.0	0.0	0.0				
b3121	1.0	0.177716611669	350.0	0.211190966854				
b3103	846.0	150.348253472	296100.0	178.667557959				
b3104	10.0	1.77716611669	3500.0	2.11190966854				
b3105	216.0	38.3867881206	75600.0	45.6172488405				
b3106	30.0	5.33149835008	10500.0	6.33572900562				
b3107	318.0	56.5138825108	111300.0	67.1587274596				
b4470	25.0	4.44291529173	8750.0	5.27977417135				
b3110	1.0	0.177716611669	350.0	0.211190966854				
b3130	90.0	15.9944950502	31500.0	19.0071870169				
b3184	23.0	4.08748206839	8050.0	4.85739223764				
b3205	587.0	104.31965105	205450.0	123.969097543		yhbJ	K06958	Messenger RNA Biogenesis
b3153	283.0	50.2938011024	99050.0	59.7670436197	350	yhbO	K05520	Peptidases
b3154	48.0	8.53039736013	16800.0	10.137166409				
b3155	20.0	3.55433223339	7000.0	4.22381933708				
b3156	402.0	71.4420778911	67134.0	40.5088410537	167.0	yhbS	K03824	Other enzymes
b3157	313.0	55.6252994525	109550.0	66.1027726253				
b3158	3.0	0.533149835008	993.0	0.599178943103	331.0	yhbU	K08303	Peptidases
b3159	4.0	0.710866446677	1400.0	0.844763867416				
b3160	411.0	73.0415273961	143850.0	86.799487377				
b3173	1.0	0.177716611669	350.0	0.211190966854				
b3180	2765.0	491.386431266	967750.0	583.943023351		yhbY	K07574	Ribosome biogenesis
b3215	14.0	2.48803256337	4900.0	2.95667353596				
b3233	1546.0	274.749881641	541100.0	326.501234756				
b3211	1.0	0.177716611669	350.0	0.211190966854				
b3216	3.0	0.533149835008	1050.0	0.633572900562				
b3219	39.0	6.9309478551	13650.0	8.23644770731				
b3220	5.0	0.888583058346	1750.0	1.05595483427				
b3221	136.0	24.169459187	47600.0	28.7219714921				
b3232	214.0	38.0313548972	74900.0	45.1948669068		yhcM	K06916	Chromosome-related
b3238	314.0	55.8030160642	109900.0	66.3139635922				
b3239	184.0	32.6998565472	64400.0	38.8591379011				
b3248	184.0	32.6998565472	64400.0	38.8591379011				
b3253	602.0	106.985400225	210700.0	127.136962046				
b3262	2.0	0.355433223339	588.0	0.354800824315	294.0	yhdJ	K07319	Other enzymes
b4550	766.0	136.130924539	268100.0	161.77228061		arfA	K09890	Translation factors
b3293	53.0	9.41898041847	18550.0	11.1931212433				
b4472	37.0	6.57551463176	12950.0	7.8140657736				
b3257	56.0	9.95213025348	19600.0	11.8266941438				
b3263	134.0	23.8140259637	46900.0	28.2995895584				
b3267	77.0	13.6841790985	26950.0	16.2617044478				
b3269	1.0	0.177716611669	393.0	0.237137285639	393.0	yhdX	K09970	Transport
b3270	1.0	0.177716611669	367.0	0.221448813816	367.0	yhdY	K09971	Transport
b3271	21.0	3.73204884506	5292.0	3.19320741883	252.0	yhdZ	K09972	Transport
b3343	138.0	24.5248924104	13110.0	7.91061021559	95.0	tusB	K07237	Transfer RNA biogenesis
b3344	132.0	23.4585927403	15708.0	9.47825059241	119.0	tusC	K07236	Transfer RNA biogenesis
b3345	137.0	24.3471757987	17536.0	10.5812708421	128.0	tusD	K07235	Transfer RNA biogenesis
b3346	476.0	84.5931071546	166600.0	100.526900223				
b3352	235.0	41.7634037423	82250.0	49.6298772107		yheS	K06158	Translation factors
b3353	73.0	12.9733126519	25550.0	15.4169405803				
b3354	395.0	70.1980616094	138250.0	83.4204319073				
b4551	758.0	134.709191645	265300.0	160.082752875				
b3356	1283.0	228.010412772	449050.0	270.958010474				
b3362	459.0	81.5719247562	160650.0	96.936653786				
b3358	41.0	7.28638107844	14350.0	8.65882964102				
b3369	14.0	2.48803256337	4900.0	2.95667353596				
b3376	2.0	0.355433223339	700.0	0.422381933708				
b3377	1.0	0.177716611669	350.0	0.211190966854				
b3378	8.0	1.42173289335	2800.0	1.68952773483				
b3380	0.0	0.0	0.0	0.0				
b3381	0.0	0.0	0.0	0.0				
b3382	18.0	3.19889901005	6300.0	3.80143740337				
b3383	35.0	6.22008140843	12250.0	7.39168383989				
b3411	20.0	3.55433223339	7000.0	4.22381933708				
b3402	15.0	2.66574917504	5250.0	3.16786450281				
