!!SBtab TableType='Proteomaps' Organism='eco' DefaultProteinLength='350' ProteinURL='www.genome.jp/dbget-bin/www_bget?eco:'
!Protein:Identifier	!Abundance:[original]	!Abundance:[ppm]	!SizeWeightedAbundance:[original]	!SizeWeightedAbundance:[ppm]	!Protein:Size	!Protein:Name	!Identifiers:kegg.orthology	!Pathway
b0637	4975.0	275.613206144	1741250.0	397.445024755		rsfS	K09710	Ribosome biogenesis
b0631	8919.0	494.10938404	3121650.0	712.525060461				
b0629	21.0	1.16339242794	7350.0	1.67765739093				
b0643	463.0	25.6500330542	162050.0	36.9883510476				
b0644	1.0	0.0553996394259	350.0	0.079888447187				
b0645	0.0	0.0	0.0	0.0				
b0647	4.0	0.221598557704	1400.0	0.319553788748				
b0648	4.0	0.221598557704	1400.0	0.319553788748				
b0658	1280.0	70.9115384652	448000.0	102.257212399		ybeX	K06189	Transport
b0659	1611.0	89.2488191151	563850.0	128.700288418		ybeY	K07042	Ribosome biogenesis
b0660	2115.0	117.170237386	740250.0	168.964065801				
b0699	1314.0	72.7951262056	459900.0	104.973419604				
b0702	1.0	0.0553996394259	350.0	0.079888447187				
b0704	22.0	1.21879206737	7700.0	1.75754583811				
b0706	0.0	0.0	0.0	0.0				
b0685	960.0	53.1836538489	336000.0	76.6929092995				
b0686	679.0	37.6163551702	237650.0	54.24425564				
b4590	0.0	0.0	0.0	0.0				
b0689	19.0	1.05259314909	6650.0	1.51788049655				
b0707	11.0	0.609396033685	3850.0	0.878772919057				
b0736	790.0	43.7657151465	276500.0	63.1118732777		ybgC	K07107	Other enzymes
b0719	2.0	0.110799278852	700.0	0.159776894374				
b0735	520.0	28.8078125015	182000.0	41.5419925372				
b0742	5262.0	291.512902659	1841700.0	420.373009098				
b0710	1665.0	92.2403996441	582750.0	133.014264566				
b0711	269.0	14.9025030056	94150.0	21.4899922933				
b0712	308.0	17.0630889432	107800.0	24.6056417336				
b0713	142.0	7.86674879848	49700.0	11.3441595006				
b0716	0.0	0.0	0.0	0.0				
b0717	3.0	0.166198918278	1050.0	0.239665341561				
b0718	0.0	0.0	0.0	0.0				
b0753	34.0	1.88358774048	11900.0	2.71620720436				
b4515	4293.0	237.830652055	1502550.0	342.961103774				
b0766	1680.0	93.0713942355	588000.0	134.212591274				
b0773	672.0	37.2285576942	235200.0	53.6850365097				
b0772	4039.0	223.759143641	1724653.0	393.65671459	427.0	ybhC	K01051	Carbohydrate metabolism
b0768	1.0	0.0553996394259	350.0	0.079888447187				
b0794	50.0	2.7699819713	28900.0	6.59650321058	578.0	ybhF	K01990	Transport
b0795	148.0	8.19914663503	51800.0	11.8234901837				
b0769	0.0	0.0	0.0	0.0				
b0770	0.0	0.0	0.0	0.0				
b0771	26.0	1.44039062507	19578.0	4.46873148294	753.0	ybhJ	K01681	TCA cycle and anaplerotic enzymes
b0780	166.0	9.1963401447	58100.0	13.261482233				
b0786	1216.0	67.3659615419	425600.0	97.1443517794				
b0787	16.0	0.886394230815	5600.0	1.27821515499				
b0788	1.0	0.0553996394259	350.0	0.079888447187				
b0789	3.0	0.166198918278	1239.0	0.282805103042	413.0	clsB	K06132	Lipid and steroid metabolism
b0790	8.0	0.443197115407	2800.0	0.639107577496				
b0791	257.0	14.2377073325	89950.0	20.5313309271				
b0792	30.0	1.66198918278	11040.0	2.51990987698	368.0	ybhR	K01992	Transport
b0793	33.0	1.82818810105	12441.0	2.83969191844	377.0	ybhS	K01992	Transport
b0762	7148.0	395.996622616	2501800.0	571.042620493				
b0798	35.0	1.93898737991	12250.0	2.79609565155				
b0800	817.0	45.261505411	285950.0	65.2688613518				
b0801	914.0	50.6352704353	329954.0	75.3128934375	361.0	ybiC	K13574	Other enzymes
b0796	69.0	3.82257512039	24150.0	5.5123028559				
b0803	4.0	0.221598557704	1400.0	0.319553788748				
b0802	609.0	33.7383804104	213150.0	48.6520643369				
b0808	2.0	0.110799278852	700.0	0.159776894374				
b0815	250.0	13.8499098565	87500.0	19.9721117968				
b0818	112.0	6.2047596157	39200.0	8.94750608494				
b0819	4910.0	272.012229581	1718500.0	392.252275688		ldtB	K16291	Peptidases
b0820	3239.0	179.439432101	1133650.0	258.758680439				
b0821	169.0	9.36253906298	59150.0	13.5011475746				
b0822	486.0	26.924224761	131706.0	30.0622509292	271.0	ybiV	K07757	Other enzymes
b0823	2.0	0.110799278852	1620.0	0.369769384123	810.0	ybiW	K00656	Glycolysis
b0804	20.0	1.10799278852	4500.0	1.02713717812	225.0	ybiX	K07336	Other enzymes
b0824	0.0	0.0	0.0	0.0	299.0	ybiY	K04069	Other enzymes
b0850	46.0	2.54838341359	16100.0	3.6748685706				
b0876	183.0	10.1381340149	64050.0	14.6195858352				
b0874	287.0	15.8996965152	100450.0	22.9279843427				
b0841	623.0	34.5139753623	123354.0	28.1558843266	198.0	ybjG	K06153	Glycan metabolism
b0843	28.0	1.55118990393	9800.0	2.23687652124				
b0844	291.0	16.1212950729	101850.0	23.2475381314				
b0845	167.0	9.25173978413	58450.0	13.3413706802				
b0846	73.0	4.04417367809	25550.0	5.83185664465				
b0847	406.0	22.4922536069	142100.0	32.4347095579				
b0848	12.0	0.664795673111	4200.0	0.958661366244				
b0853	1365.0	75.6205078164	477750.0	109.04773041				
b0858	79.0	4.37657151465	27650.0	6.31118732777				
b0865	885.0	49.0286808919	309750.0	70.7012757605				
b0866	853.0	47.2558924303	298550.0	68.1448454505				
b0868	404.0	22.3814543281	141400.0	32.2749326636				
b0869	60.0	3.32397836555	21000.0	4.79330683122				
b0877	2797.0	154.952791474	978950.0	223.447986782				
b0897	6.0	0.332397836555	2100.0	0.479330683122				
b0898	291.0	16.1212950729	111162.0	25.373027332	382.0	ycaD	K08219	Transport
b0913	2.0	0.110799278852	1508.0	0.344205081023	754.0	ycaI	K02238	Secretion system
b0901	154.0	8.53154447159	53900.0	12.3028208668				
b0909	52.0	2.88078125015	13208.0	3.01476174413	254.0	ycaL	K07387	Peptidases
b0899	14.0	0.775594951963	4900.0	1.11843826062				
b0900	23.0	1.2741917068	8050.0	1.8374342853				
b0905	4641.0	257.109726576	1624350.0	370.762283395		ycaO	K09136	Ribosome biogenesis
b0906	2.0	0.110799278852	700.0	0.159776894374				
b0916	4.0	0.221598557704	1400.0	0.319553788748				
b0917	6875.0	380.872521053	2406250.0	549.233074411				
b0925	81.0	4.4873707935	28350.0	6.47096422215				
b0920	112.0	6.2047596157	39200.0	8.94750608494				
b0944	2.0	0.110799278852	700.0	0.159776894374				
b0919	16.0	0.886394230815	5600.0	1.27821515499				
b0926	1862.0	103.154128611	651700.0	148.752288662				
b0927	1759.0	97.4479657502	615650.0	140.523778602				
b0942	10.0	0.553996394259	3500.0	0.79888447187				
b0943	9.0	0.498596754833	3150.0	0.718996024683				
b0946	155.0	8.58694411102	54250.0	12.382709314		zapC	K18657	Chromosome-related
b0947	649.0	35.9543659874	227150.0	51.8476022244				
b0955	700.0	38.7797475981	410200.0	93.6292601032	586.0	ycbZ	K04770	Peptidases
b0970	8269.0	458.099618413	2894150.0	660.597569789				
b4592	70.0	3.87797475981	24500.0	5.59219130309				
b1001	5.0	0.27699819713	1750.0	0.399442235935				
b0961	802.0	44.4305108196	280700.0	64.070534644				
b1003	168.0	9.30713942355	58800.0	13.4212591274				
b0969	1378.0	76.3407031289	150202.0	34.284012984	109.0	tusE	K11179	Transfer RNA biogenesis
b0992	4.0	0.221598557704	1400.0	0.319553788748				
b0960	247.0	13.6837109382	86450.0	19.7324464552				
b0964	1.0	0.0553996394259	350.0	0.079888447187				
b0965	1919.0	106.311908058	671650.0	153.305930152				
b0968	192.0	10.6367307698	17664.0	4.03185580318	92.0	yccX	K01512	Glycolysis
b1025	11.0	0.609396033685	3850.0	0.878772919057				
b1029	0.0	0.0	0.0	0.0				
b1034	922.0	51.0784675507	322700.0	73.6571483064				
b1035	2564.0	142.044675488	897400.0	204.833978587				
b1036	205.0	11.3569260823	71750.0	16.3771316733				
b1055	3422.0	189.577566115	1197700.0	273.378266274				
b1063	572.0	31.6885937516	200200.0	45.696191791				
b1088	5980.0	331.289843767	2093000.0	477.732914178				
b1087	720.0	39.8877403867	252000.0	57.5196819746				
b1097	312.0	17.2846875009	109200.0	24.9251955223				
b1067	813.0	45.0399068533	284550.0	64.949307563				
b1056	587.0	32.519588343	205450.0	46.8945184988				
b1057	16.0	0.886394230815	5600.0	1.27821515499				
b1050	62.0	3.43477764441	21700.0	4.95308372559				
b1068	154.0	8.53154447159	53900.0	12.3028208668				
b1058	9.0	0.498596754833	3150.0	0.718996024683				
b1085	0.0	0.0	0.0	0.0				
b1128	1969.0	109.08189003	689150.0	157.300352511				
b1100	1428.0	79.1106851002	499800.0	114.080702583		ycfH	K03424	Other enzymes
b1110	30.0	1.66198918278	10500.0	2.39665341561				
b1104	141.0	7.81134915905	49350.0	11.2642710534				
b1105	1490.0	82.5454627446	521500.0	119.033786309				
b1108	1741.0	96.4507722405	609350.0	139.085786553				
b1111	227.0	12.5757181497	79450.0	18.1346775115				
b1113	461.0	25.5392337753	161350.0	36.8285741532		ldtC	K16291	Peptidases
b1115	0.0	0.0	0.0	0.0				
b1121	13.0	0.720195312537	4550.0	1.03854981343				
b1188	5.0	0.27699819713	1750.0	0.399442235935				
b1162	198.0	10.9691286063	69300.0	15.817912543				
b1163	11.0	0.609396033685	3850.0	0.878772919057				
b1168	0.0	0.0	0.0	0.0				
b1177	461.0	25.5392337753	161350.0	36.8285741532				
b1179	2328.0	128.970360584	814800.0	185.980305051				
b1180	304.0	16.8414903855	106400.0	24.2860879449				
b1181	714.0	39.5553425501	249900.0	57.0403512915				
b1194	3.0	0.166198918278	1050.0	0.239665341561				
b1202	2.0	0.110799278852	700.0	0.159776894374				
b1161	64.0	3.54557692326	22400.0	5.11286061997				
b1196	9.0	0.498596754833	3150.0	0.718996024683				
b1164	232.0	12.8527163468	81200.0	18.5341197474				
b1214	361.0	19.9992698328	126350.0	28.8397294345				
b1242	188.0	10.4151322121	65800.0	15.0190280712				
b1203	11634.0	644.519405081	4071900.0	929.422194574				
b1205	100.0	5.53996394259	35000.0	7.9888447187				
b1233	836.0	46.3140985601	292600.0	66.7867418483				
b1206	321.0	17.7832842557	112350.0	25.644191547		dauA	K03321	Transport
b1219	2551.0	141.324480175	892850.0	203.795428774				
b1220	26.0	1.44039062507	9100.0	2.07709962686				
b1213	48.0	2.65918269244	16800.0	3.83464546498				
b1253	2781.0	154.066397243	528390.0	120.606447455	190.0	yciA	K10806	Lipid and steroid metabolism
b1254	1148.0	63.5987860609	401800.0	91.7119373707				
b1255	1029.0	57.0062289693	360150.0	82.2052121554				
b1257	24.0	1.32959134622	8400.0	1.91732273249				
b1258	3.0	0.166198918278	1050.0	0.239665341561				
b1259	2.0	0.110799278852	700.0	0.159776894374				
b1282	1768.0	97.946562505	190944.0	43.5834847419	108.0	yciH	K03113	RNA transport
b1251	1251.0	69.3049489218	437850.0	99.9404474309				
b1271	479.0	26.536427285	167650.0	38.2665662026				
b1280	147.0	8.14374699561	51450.0	11.7436017365				
b1273	5534.0	306.581604583	1936900.0	442.102666733				
b1267	1415.0	78.3904897877	495250.0	113.04215277				
b1268	5.0	0.27699819713	1750.0	0.399442235935				
b1279	702.0	38.890546877	245700.0	56.0816899253				
b1284	1461.0	80.9388732012	511350.0	116.71702134				
b1248	1564.0	86.6450360621	547400.0	124.9455314				
b1266	104.0	5.76156250029	36400.0	8.30839850745				
b1287	10.0	0.553996394259	3500.0	0.79888447187				
b4523	744.0	41.2173317329	260400.0	59.4370047071				
b4595	3200.0	177.278846163	1120000.0	255.643030998				
b4596	198.0	10.9691286063	69300.0	15.817912543				
b1289	4.0	0.221598557704	1400.0	0.319553788748				
b1322	284.0	15.733497597	99400.0	22.6883190011				
b1325	96.0	5.31836538489	33600.0	7.66929092995				
b1309	1.0	0.0553996394259	559.0	0.127593262793	559.0	ycjM	K00690	Carbohydrate metabolism
b1310	0.0	0.0	0.0	0.0	430.0	ycjN	K02027	Transport
b1311	0.0	0.0	0.0	0.0	293.0	ycjO	K02025	Transport
b1312	2.0	0.110799278852	560.0	0.127821515499	280.0	ycjP	K02026	Transport
b1313	13.0	0.720195312537	4550.0	1.03854981343				
b1314	6.0	0.332397836555	2100.0	0.479330683122				
b1315	1.0	0.0553996394259	350.0	0.079888447187				
b1316	1.0	0.0553996394259	755.0	0.172330793218	755.0	ycjT	K04844	Other enzymes
b1317	0.0	0.0	0.0	0.0	219.0	ycjU	K01838	Carbohydrate metabolism
b1320	88.0	4.87516826948	30800.0	7.03018335246				
b1321	254.0	14.0715084142	88900.0	20.2916655855				
b1327	25.0	1.38499098565	8750.0	1.99721117968				
b1328	107.0	5.92776141857	37450.0	8.54806384901				
b1347	11.0	0.609396033685	3850.0	0.878772919057				
b4526	0.0	0.0	0.0	0.0				
b4527	25.0	1.38499098565	8750.0	1.99721117968				
b1355	55.0	3.04698016842	19250.0	4.39386459529				
b1340	341.0	18.8912770442	119350.0	27.2419604908				
b1341	7.0	0.387797475981	2450.0	0.559219130309				
b1342	243.0	13.4621123805	85050.0	19.4128926664		ydaN	K16074	Transport
b1346	0.0	0.0	0.0	0.0				
b1357	16.0	0.886394230815	5600.0	1.27821515499				
b1358	24.0	1.32959134622	8400.0	1.91732273249				
b1359	6.0	0.332397836555	2100.0	0.479330683122				
b1360	3.0	0.166198918278	1050.0	0.239665341561				
b1406	60.0	3.32397836555	21000.0	4.79330683122				
b1407	1.0	0.0553996394259	350.0	0.079888447187				
b1381	90.0	4.98596754833	31500.0	7.18996024683				
b4529	1254.0	69.4711478401	438900.0	100.180112773				
b1378	924.0	51.1892668295	323400.0	73.8169252008		YdbK	K03737	Other central metabolism enzymes
b1383	190.0	10.5259314909	66500.0	15.1788049655				
b1419	83.0	4.59817007235	29050.0	6.63074111652				
b1460	0.0	0.0	0.0	0.0				
b1457	9.0	0.498596754833	3150.0	0.718996024683				
b1414	485.0	26.8688251216	169750.0	38.7458968857				
b1426	67.0	3.71177584154	23450.0	5.35252596153				
b1422	458.0	25.3730348571	160300.0	36.5889088116				
b1423	1.0	0.0553996394259	350.0	0.079888447187				
b1428	3.0	0.166198918278	1050.0	0.239665341561				
b1431	540.0	29.91580529	189000.0	43.139761481				
b1434	58.0	3.2131790867	20300.0	4.63352993685				
b1433	8.0	0.443197115407	2800.0	0.639107577496		ydcO	K05782	Transport
b1435	810.0	44.873707935	540270.0	123.318089605	667.0	ydcP	K08303	Peptidases
b1439	213.0	11.8001231977	74550.0	17.0162392508				
b1440	11.0	0.609396033685	4191.0	0.956607091888	381.0	ydcS	K02055	Transport
b1441	2.0	0.110799278852	674.0	0.153842324012	337.0	ydcT	K02052	Transport
b1442	1.0	0.0553996394259	313.0	0.0714430970558	313.0	ydcU	K02054	Transport
b1443	1.0	0.0553996394259	264.0	0.0602587144496	264.0	ydcV	K02053	Transport
b1445	383.0	21.2180619001	134050.0	30.5972752726				
b1446	5960.0	330.181850978	2086000.0	476.135145235				
b1447	28.0	1.55118990393	9800.0	2.23687652124		ydcZ	K09936	Transport
b1496	7.0	0.387797475981	1071.0	0.244458648392	153.0	yddA	K02471	Transport
b1495	19.0	1.05259314909	6650.0	1.51788049655				
b1464	234.0	12.9635156257	81900.0	18.6938966418				
b1473	138.0	7.64515024078	48300.0	11.0246057118				
b1462	3.0	0.166198918278	1050.0	0.239665341561				
b1470	0.0	0.0	0.0	0.0				
b1477	252.0	13.9607091353	88200.0	20.1318886911				
b1491	282.0	15.6226983181	98700.0	22.5285421067				
b1528	202.0	11.190727164	79992.0	18.2583904782	396.0	ydeA	K08159	Transport
b1534	43.0	2.38218449531	15050.0	3.43520322904				
b1535	6.0	0.332397836555	2100.0	0.479330683122				
b1536	34.0	1.88358774048	11900.0	2.71620720436				
b1537	13.0	0.720195312537	4550.0	1.03854981343				
b1497	0.0	0.0	0.0	0.0				
b1498	24.0	1.32959134622	8400.0	1.91732273249		ydeN	K01138	Other enzymes
b1499	8.0	0.443197115407	2800.0	0.639107577496				
b1501	22.0	1.21879206737	16698.0	3.81136368894	759.0			
b1502	7.0	0.387797475981	2450.0	0.559219130309				
b1503	2.0	0.110799278852	700.0	0.159776894374				
b1504	1.0	0.0553996394259	350.0	0.079888447187				
b1571	48.0	2.65918269244	16800.0	3.83464546498				
b1572	42.0	2.32678485589	14700.0	3.35531478185				
b1576	7.0	0.387797475981	2450.0	0.559219130309				
b1539	3930.0	217.720582944	974640.0	222.464217618	248.0	ydfG	K16066	Pyrimidine metabolism
b1540	519.0	28.752412862	181650.0	41.4621040901				
b1542	43.0	2.38218449531	15050.0	3.43520322904				
b1549	27.0	1.4957902645	9450.0	2.15698807405				
b1555	6.0	0.332397836555	2100.0	0.479330683122				
b1560	3.0	0.166198918278	1050.0	0.239665341561				
b1565	0.0	0.0	0.0	0.0				
b1541	265.0	14.6809044479	92750.0	21.1704385046				
b1614	1875.0	103.874323924	656250.0	149.790838476				
b1607	152.0	8.42074519274	53200.0	12.1430439724				
b1598	103.0	5.70616286087	28119.0	6.418237847	273.0	ydgD	K04775	Peptidases
b1604	4472.0	247.747187513	1565200.0	357.26113582				
b1605	275.0	15.2349008421	96250.0	21.9693229764		ydgI	K03758	Transport
b1624	344.0	19.0574759625	120400.0	27.4816258323				
b1626	425.0	23.544846756	148750.0	33.9525900545				
b4601	0.0	0.0	0.0	0.0				
b1659	114.0	6.31555889455	39900.0	9.10728297932				
b1660	785.0	43.4887169493	274750.0	62.7124310418				
b1647	897.0	49.693476565	313950.0	71.6599371267				
b1643	237.0	13.1297145439	82950.0	18.9335619833				
b1644	196.0	10.8583293275	68600.0	15.6581356487				
b1645	33.0	1.82818810105	11550.0	2.63631875717				
b1648	9.0	0.498596754833	3150.0	0.718996024683				
b1655	265.0	14.6809044479	92750.0	21.1704385046				
b1657	130.0	7.20195312537	50570.0	11.542739355	389.0	ydhP	K08156	Transport
b1664	1192.0	66.0363701957	417200.0	95.2270290469				
b1667	2211.0	122.488602771	773850.0	176.63335673				
b1668	7.0	0.387797475981	2450.0	0.559219130309				
b1669	0.0	0.0	0.0	0.0				
b1670	1.0	0.0553996394259	350.0	0.079888447187		ydhU	K08354	Transport
b1673	0.0	0.0	0.0	0.0				
b1672	1.0	0.0553996394259	350.0	0.079888447187				
b1671	2.0	0.110799278852	700.0	0.159776894374				
b1674	1.0	0.0553996394259	350.0	0.079888447187				
b1675	1033.0	57.227827527	361550.0	82.5247659442				
b1692	12.0	0.664795673111	3456.0	0.788841352795	288.0	ydiB	K05887	Amino acid metabolism
b1705	189.0	10.4705318515	66150.0	15.0989165183				
b1694	14.0	0.775594951963	4900.0	1.11843826062				
b1685	609.0	33.7383804104	213150.0	48.6520643369				
b1686	646.0	35.7881670691	226100.0	51.6079368828				
b1687	728.0	40.3309375021	254800.0	58.1587895521				
b1688	789.0	43.710315507	276150.0	63.0319848305				
b1689	0.0	0.0	0.0	0.0				
b1690	0.0	0.0	0.0	0.0				
b1691	0.0	0.0	0.0	0.0				
b1695	32.0	1.77278846163	11200.0	2.55643030998				
b1696	25.0	1.38499098565	8750.0	1.99721117968				
b1697	5.0	0.27699819713	1750.0	0.399442235935				
b1698	13.0	0.720195312537	4550.0	1.03854981343				
b1699	1.0	0.0553996394259	350.0	0.079888447187		ydiS	K00313	Other enzymes
b1700	5.0	0.27699819713	1750.0	0.399442235935				
b1706	205.0	11.3569260823	71750.0	16.3771316733				
b1707	22.0	1.21879206737	7700.0	1.75754583811				
b1722	5888.0	326.19307694	2060800.0	470.383177037				
b1724	104.0	5.76156250029	36400.0	8.30839850745				
b1765	2089.0	115.729846761	731150.0	166.886966174				
b1769	5.0	0.27699819713	2375.0	0.54210017734	475.0	ydjE	K08369	Transport
b1770	304.0	16.8414903855	106400.0	24.2860879449				
b1771	31.0	1.7173888222	10850.0	2.4765418628		ydjG	K18471	Other central metabolism enzymes
b1772	3.0	0.166198918278	1050.0	0.239665341561				
b1773	19.0	1.05259314909	6650.0	1.51788049655				
b1774	7.0	0.387797475981	2450.0	0.559219130309				
b1775	0.0	0.0	0.0	0.0	459.0	ydjK	K08369	Transport
b1776	17.0	0.94179387024	5950.0	1.35810360218				
b1728	79.0	4.37657151465	27650.0	6.31118732777				
b1729	220.0	12.1879206737	77000.0	17.5754583811				
b1730	0.0	0.0	0.0	0.0				
b1750	8.0	0.443197115407	2800.0	0.639107577496				
b1751	19.0	1.05259314909	6650.0	1.51788049655				
b1752	11.0	0.609396033685	3850.0	0.878772919057				
b1777	2446.0	135.507518036	856100.0	195.407141819				
b1780	1320.0	73.1275240422	388080.0	88.580310241	294.0	yeaD	K01792	Glycolysis
b1781	117.0	6.48175781283	40950.0	9.34694832088				
b1783	9.0	0.498596754833	3150.0	0.718996024683				
b1784	1.0	0.0553996394259	350.0	0.079888447187				
b1785	0.0	0.0	0.0	0.0				
b1786	68.0	3.76717548096	23800.0	5.43241440872				
b1787	747.0	41.3835306512	261450.0	59.6766700487				
b1789	127.0	7.03575420709	44450.0	10.1458327928				
b1790	70.0	3.87797475981	24500.0	5.59219130309				
b1791	36.0	1.99438701933	14148.0	3.22931928801	393.0	yeaN	K03449	Transport
b1792	270.0	14.957902645	94500.0	21.5698807405				
b1794	191.0	10.5813311303	65131.0	14.8663270107	341.0	yeaP	K13069	Other enzymes
b1795	1309.0	72.5181280085	458150.0	104.573977368				
b1797	8.0	0.443197115407	2800.0	0.639107577496				
b1801	0.0	0.0	0.0	0.0				
b1802	4.0	0.221598557704	1400.0	0.319553788748	350	yeaW	K00517	Cofactor biosynthesis
b1803	7.0	0.387797475981	2450.0	0.559219130309				
b1806	676.0	37.4501562519	236600.0	54.0045902984				
b1807	1862.0	103.154128611	651700.0	148.752288662		tsaB	K14742	Transfer RNA biogenesis
b1856	341.0	18.8912770442	119350.0	27.2419604908		mepM	K01417	Other enzymes
b1862	3.0	0.166198918278	1050.0	0.239665341561				
b1864	13702.0	759.085859414	4795700.0	1094.63150336				
b1846	115.0	6.37095853398	40250.0	9.18717142651				
b1847	196.0	10.8583293275	68600.0	15.6581356487				
b1848	2308.0	127.862367795	807800.0	184.382536108				
b1853	338.0	18.725078126	118300.0	27.0022951492				
b1821	185.0	10.2489332938	64750.0	14.7793627296				
b1825	2186.0	121.103611785	765100.0	174.636145551				
b1828	13.0	0.720195312537	6422.0	1.46583887953	494.0	yebQ	K08169	Transport
b1832	2144.0	118.776826929	750400.0	171.280830769				
b1833	47.0	2.60378305302	16450.0	3.75475701779				
b1834	126.0	6.98035456766	44100.0	10.0659443456				
b1836	29.0	1.60658954335	10150.0	2.31676496842				
b1837	77.0	4.26577223579	26950.0	6.1514104334				
b1839	2349.0	130.133753011	822150.0	187.657962442				
b1840	211.0	11.6893239189	73850.0	16.8564623565		yebZ	K07245	Transport
b1908	566.0	31.3561959151	198100.0	45.2168611078				
b1917	379.0	20.9964633424	94750.0	21.6269439171	250.0	yecC	K10010	Transport
b1867	463.0	25.6500330542	162050.0	36.9883510476				
b1868	75.0	4.15497295694	26250.0	5.99163353903				
b1915	6793.0	376.32975062	2377550.0	542.682221741				
b1906	49.0	2.71458233187	17150.0	3.91453391216				
b4537	3696.0	204.757067318	1293600.0	295.267700803				
b1875	438.0	24.2650420685	153300.0	34.9911398679				
b1869	218.0	12.0771213948	76300.0	17.4156814868				
b1904	31.0	1.7173888222	10850.0	2.4765418628				
b1918	317.0	17.561685698	70374.0	16.0630559495	222.0	yecS	K10009	Transport
b1877	14.0	0.775594951963	4900.0	1.11843826062				
b1959	14.0	0.775594951963	4900.0	1.11843826062				
b1928	5007.0	277.385994606	1752450.0	400.001455065				
b1929	2440.0	135.175120199	854000.0	194.927811136				
b1930	2982.0	165.201724768	1043700.0	238.227349512				
b1958	267.0	14.7917037267	93450.0	21.3302153989				
b1962	94.0	5.20756610604	32900.0	7.50951403558				
b1931	15.0	0.830994591389	5250.0	1.19832670781				
b1932	25.0	1.38499098565	8750.0	1.99721117968	350	yedL	K03829	Other enzymes
b1955	24.0	1.32959134622	6504.0	1.48455560144	271.0	yedP	K07026	Carbohydrate metabolism
b1956	41.0	2.27138521646	14350.0	3.27542633467				
b1963	509.0	28.1984164678	178150.0	40.6632196182				
b1968	54.0	2.991580529	24408.0	5.57119205412	452.0	yedV	K02484	Two-component system
b1969	166.0	9.1963401447	37018.0	8.44945867991	223.0	yedW	K02483	Two-component system
b1971	23.0	1.2741917068	8050.0	1.8374342853		yedY	K07147	Other enzymes
b1972	15.0	0.830994591389	5250.0	1.19832670781				
b2008	108.0	5.983161058	37800.0	8.6279522962				
b2012	477.0	26.4256280062	166950.0	38.1067893082				
b2013	19.0	1.05259314909	6650.0	1.51788049655				
b2014	18110.0	1003.28747	6338500.0	1446.77977856				
b1978	3.0	0.166198918278	1050.0	0.239665341561				
b1983	3544.0	196.336322125	1240400.0	283.124656831				
b1985	15.0	0.830994591389	5250.0	1.19832670781				
b2001	3.0	0.166198918278	1050.0	0.239665341561				
b2002	0.0	0.0	0.0	0.0				
b2003	4.0	0.221598557704	1400.0	0.319553788748				
b2004	0.0	0.0	0.0	0.0				
b2005	4.0	0.221598557704	1400.0	0.319553788748				
b2007	13270.0	735.153215182	4644500.0	1060.11969417				
b2015	4.0	0.221598557704	1400.0	0.319553788748				
b2016	904.0	50.081274041	316400.0	72.2191562571				
b2017	990.0	54.8456430316	346500.0	79.0895627151				
b2069	321.0	17.7832842557	144450.0	32.9711034176	450.0	yegD	K04046	Chaperones and folding catalysts
b2067	12.0	0.664795673111	4200.0	0.958661366244				
b2063	301.0	16.6752914672	105350.0	24.0464226033				
b2070	2.0	0.110799278852	700.0	0.159776894374				
b2071	14.0	0.775594951963	4900.0	1.11843826062				
b2072	0.0	0.0	0.0	0.0				
b2073	3.0	0.166198918278	1050.0	0.239665341561				
b2080	40.0	2.21598557704	14000.0	3.19553788748				
b2081	3663.0	202.928879217	1659339.0	378.748617334	453.0	yegQ	K08303	Peptidases
b2085	30.0	1.66198918278	10500.0	2.39665341561				
b2086	18.0	0.997193509666	6300.0	1.43799204937				
b2098	19.0	1.05259314909	6650.0	1.51788049655				
b2099	146.0	8.08834735618	48764.0	11.1305149675	334.0			
b2100	45.0	2.49298377417	15750.0	3.59498012342				
b2101	188.0	10.4151322121	65800.0	15.0190280712				
b2102	2.0	0.110799278852	700.0	0.159776894374				
b2108	2.0	0.110799278852	700.0	0.159776894374				
b2109	0.0	0.0	0.0	0.0		yehB	K07347	Bacterial motility proteins
b2110	0.0	0.0	0.0	0.0				
b2111	15.0	0.830994591389	5250.0	1.19832670781				
b2112	57.0	3.15777944728	19950.0	4.55364148966				
b2118	2.0	0.110799278852	700.0	0.159776894374				
b4541	0.0	0.0	0.0	0.0				
b2119	5.0	0.27699819713	1750.0	0.399442235935				
b2120	0.0	0.0	0.0	0.0				
b2121	1.0	0.0553996394259	350.0	0.079888447187				
b2123	38.0	2.10518629818	13300.0	3.03576099311				
b2124	946.0	52.4080588969	331100.0	75.5744710389				
b2125	152.0	8.42074519274	36328.0	8.2919643126	239.0	yehT	K02477	Two-component system
b2126	59.0	3.26857872613	33099.0	7.55493632412	561.0	yehU	K02478	Two-component system
b2128	3.0	0.166198918278	729.0	0.166396222855	243.0	yehW	K05846	Transport
b2129	7.0	0.387797475981	2156.0	0.492112834672	308.0	yehX	K05847	Transport
b2130	3.0	0.166198918278	1155.0	0.263631875717	385.0	yehY	K05846	Transport
b2147	23.0	1.2741917068	8050.0	1.8374342853		preA	K17723	Pyrimidine metabolism
b2152	32.0	1.77278846163	11200.0	2.55643030998				
b2157	237.0	13.1297145439	82950.0	18.9335619833				
b2154	489.0	27.0904236793	135942.0	31.0291293928	278.0	YeiG	K01070	Other enzymes
b2158	168.0	9.30713942355	58800.0	13.4212591274				
